ID	NUMBER	ENGLISH	FRENCH	ENGLISH_SHORT	SEMFIELD_CODE	REFERENCE	OCCURRENCE	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMILARITY
151	151	pound (grain etc.) in a mortar, with a pestle (general word)	piler (céréales etc.) dans un mortier, à l'aide d'un pilon (mot général)	pound	30.0.4.0.1.0	1835.0	23		???	
#<<<										
152	152	tendon, sinew, nerve	tendon, nerf	nerve, tendon, sinew	10.0.8.0.1.0	373.0	23	1137	TENDON	4
152	152	tendon, sinew, nerve	tendon, nerf	nerve, tendon, sinew	10.0.8.0.1.0	373.0	23	2626	NERVE	4
#>>>										
153	153	couscous (from millet flour)	couscous (à base de farine de mil)	couscous	26.0.8.0.1.0	1656.0	23		???	
154	154	corn, maize	maïs	corn, maize	36.0.2.0.8.0	2075.0	23	506	MAIZE	2
155	155	millet beer	bière de mil	millet beer	22.0.6.0.1.0	1480.0	23		???	
156	156	moon	lune	moon	59.0.2.0.1.0	3059.0	23	1313	MOON	2
157	157	sun	soleil	sun	59.0.1.0.1.0	3058.0	23	1343	SUN	2
158	158	hot chili pepper	piment	chili pepper	33.0.5.0.1.0	1958.0	23		???	
#<<<										
159	159	strike (match, flint lighter)	allumer (allumette, briquet à silex)	strike (match)	35.0.6.0.1.0	2036.0	23	1433	HIT	4
159	159	strike (match, flint lighter)	allumer (allumette, briquet à silex)	strike (match)	35.0.6.0.1.0	2036.0	23	2133	STRIKE OR BEAT	4
159	159	strike (match, flint lighter)	allumer (allumette, briquet à silex)	strike (match)	35.0.6.0.1.0	2036.0	23	353	STRIKE	4
#>>>										
160	160	night	nuit	night	73.0.1.0.1.0	3698.0	23	1233	NIGHT	2
161	161	lunch	déjeuner	lunch	26.0.2.0.3.0	1612.0	23	768	LUNCH	2
162	162	(sb, camel) kneel	(qn, chameau) s'agenouiller	kneel	12.0.2.0.1.0	701.0	22	66	KNEEL	4
163	163	grill, roast (meat) over a fire	griller (viande) au-dessus du feu	roast, grill	32.0.4.0.2.0	1925.0	22	1962	ROAST (SOMETHING)	4
164	164	see	voir	see	119.0.1.0.1.0	5967.0	22	1409	SEE	2
165	165	sand, sandy soil	sable, sol sableux	sand	48.0.6.0.1.0	2639.0	22	671	SAND	4
166	166	ladle (noun)	louche (cuiller)	ladle	46.0.2.0.1.0	2530.0	22	2657	LADLE	3
#<<<										
167	167	weave (fabric, from cotton thread)	tisser (tissu, en fil de coton)	weave	17.0.8.0.4.0	1276.0	22	133	WEAVE	4
167	167	weave (fabric, from cotton thread)	tisser (tissu, en fil de coton)	weave	17.0.8.0.4.0	1276.0	22	1729	PLAIT OR BRAID OR WEAVE	4
#>>>										
168	168	mid-sized basket loosely woven from flexible wood strips cut from branches (for measuring a quantity of millet grain spikes, for filtering out sand from cow-peas, etc.)	panier de taille moyenne, grossièrement tissé en tranches coupées de branches pliantes (pour mesurer une quantité d'épis de mil, pour filtrer le sable des haricots, etc.)	basket (branches)	44.0.1.0.6.0	2491.0	22		???	
169	169	belch, emit a belch	éructer, roter	belch, burp	11.0.1.0.4.0	549.0	22	2245	BELCH	4
170	170	tree bark	écorce	tree bark	15.0.4.0.1.0	883.0	22	1204	BARK	2
171	171	penis	pénis, sexe de l'homme	penis	10.0.9.0.5.0	382.0	22	1222	PENIS	2
172	172	be sitting (stative)	ê. assis (statif)	sit	12.0.1.0.2.0	691.0	22		???	
173	173	sprinkle (water) from a container	asperger (eau) d'un récipient	sprinkle	47.0.2.0.1.0	2558.0	22		???	
174	174	sprinkle (water) by shaking one's hand	asperger (eau) en secouant la main	sprinkle	47.0.2.0.4.0	2561.0	22		???	
175	175	wrap (woman's garment)	pagne (vêtement de femme)	wrap (woman's)	16.0.8.0.1.0	1076.0	22	1113	WRAP	4
176	176	bracelet	bracelet	bracelet	20.0.1.0.1.0	1341.0	22	1754	BRACELET	2
#<<<										
177	177	eat (sth dry and powdery, e.g. flour or milk powder)	manger (aliment sec en poudre, par ex., farine, lait en poudre)	eat	25.0.1.0.9.0	1547.0	22	1336	EAT	4
177	177	eat (sth dry and powdery, e.g. flour or milk powder)	manger (aliment sec en poudre, par ex., farine, lait en poudre)	eat	25.0.1.0.9.0	1547.0	22	2787	CONSUME (DRINK OR EAT)	4
#>>>										
178	178	thick cotton thread (warp, in weaving)	fil épais de coton (chaîne, en tissage)	cotton, thread, warp	17.0.2.0.3.0	1253.0	22	133	WEAVE	4
179	179	thin cotton thread (woof, in weaving, stronger than the warp)	fil mince de coton (trâme, en tissage)	cotton, thread, woof	17.0.2.0.4.0	1254.0	22	133	WEAVE	4
180	180	six	six	6.0	109.0.2.0.5.0	5383.0	22	1703	SIX	2
181	181	three	trois	3.0	109.0.2.0.2.0	5380.0	22	492	THREE	2
#<<<										
182	182	yawn, make a yawn	bâiller, faire un bâillement	yawn	11.0.7.0.1.0	596.0	22	1028	YAWN	4
182	182	yawn, make a yawn	bâiller, faire un bâillement	yawn	11.0.7.0.1.0	596.0	22	1322	BREAKFAST	4
#>>>										
183	183	shoot (sb/sth)	tirer sur (qn/qch, avec un fusil etc.)	shoot	27.0.9.0.1.0	1758.0	22	1172	SHOOT	4
184	184	lick	lécher	lick	25.0.10.0.1.0	1593.0	22	319	LICK	2
185	185	cook a meal	cuire un repas	cook	32.0.2.0.1.0	1911.0	22		???	
186	186	get old, age (verb)	vieiillir, ê. ou devenir vieux	get old	7.0.1.0.3.0	177.0	22	1789	AGE	4
#<<<										
187	187	unripe (fruit)	(fruit) cru	unripe	31.0.5.0.2.0	1902.0	22	1958	UNRIPE	4
187	187	unripe (fruit)	(fruit) cru	unripe	31.0.5.0.2.0	1902.0	22	2300	GREEN OR UNRIPE	4
#>>>										
#<<<										
188	188	work in the fields, do farm work (with hoe or plow)	cultiver, travailler aux champs (avec daba ou avec charrue)	farming	37.0.2.0.1.0	2158.0	22	1921	PLOUGH	4
188	188	work in the fields, do farm work (with hoe or plow)	cultiver, travailler aux champs (avec daba ou avec charrue)	farming	37.0.2.0.1.0	2158.0	22	2154	PLOUGH (INSTRUMENT)	4
#>>>										
#<<<										
189	189	pound (millet spikes, in a large mortar, to dislodge grains from spike)	décortiquer en pilant (épis de mil, dans un gros mortier, pour enlever les graines)	pound	30.0.5.0.1.0	1838.0	22	1665	BEAT	4
189	189	pound (millet spikes, in a large mortar, to dislodge grains from spike)	décortiquer en pilant (épis de mil, dans un gros mortier, pour enlever les graines)	pound	30.0.5.0.1.0	1838.0	22	354	POUND	4
#>>>										
190	190	thing (general term)	chose (mot général)	thing, object	64.0.12.0.1.0	3314.0	22	738	THING	4
#<<<										
191	191	black, dark	noir, sombre	black, dark	160.0.3.0.1.0	7590.0	22	163	BLACK	4
191	191	black, dark	noir, sombre	black, dark	160.0.3.0.1.0	7590.0	22	706	DARK	4
191	191	black, dark	noir, sombre	black, dark	160.0.3.0.1.0	7590.0	22	2633	BLACK OR DARK	4
#>>>										
192	192	chewstick, toothpick	cure-dents	chewstick, toothpick	19.0.5.0.1.0	1327.0	22		???	
#<<<										
193	193	near, close	proche, près	near, close	65.0.2.0.4.0	3325.0	22	1942	NEAR	4
193	193	near, close	proche, près	near, close	65.0.2.0.4.0	3325.0	22	1267	NARROW	4
193	193	near, close	proche, près	near, close	65.0.2.0.4.0	3325.0	22	1046	SHUT	4
193	193	near, close	proche, près	near, close	65.0.2.0.4.0	3325.0	22	2063	CLOSE (EYES)	4
#>>>										
194	194	char, cook (sth) until black	carboniser, cuire (qch) jusqu'à noircir	char	32.0.7.0.1.0	1943.0	22		???	
195	195	remove blade (of ax or hoe) from handle	enlever (lame de daba ou de hache) du manche	insert handle	14.0.4.0.3.0	851.0	22		???	
196	196	cough (verb only)	tousser	cough	11.0.1.0.2.0	547.0	22	879	COUGH	3
197	197	white, light-colored	blanc, de couleur légère	white	160.0.4.0.1.0	7594.0	22	1335	WHITE	4
#<<<										
198	198	meal (cooked)	repas (cuit)	meal	26.0.1.0.1.0	1606.0	22	1594	FLOUR	4
198	198	meal (cooked)	repas (cuit)	meal	26.0.1.0.1.0	1606.0	22	1526	MEAL	4
#>>>										
199	199	far, distant	lointain	far, distant	65.0.1.0.1.0	3316.0	22	1406	FAR	4
#<<<										
200	200	place, location	lieu, endroit	place	66.0.1.0.1.0	3343.0	22	1237	WHERE	4
200	200	place, location	lieu, endroit	place	66.0.1.0.1.0	3343.0	22	998	PUT	4
200	200	place, location	lieu, endroit	place	66.0.1.0.1.0	3343.0	22	723	PLACE (POSITION)	4
200	200	place, location	lieu, endroit	place	66.0.1.0.1.0	3343.0	22	2878	SEAT (SOMEBODY)	4
#>>>										
201	201	here	ici	here	62.0.3.0.1.0	3192.0	22	136	HERE	2
202	202	necklace	collier	necklace	20.0.5.0.1.0	1361.0	22	1961	NECKLACE	2
#<<<										
203	203	wind (airflow)	vent	wind (air)	60.0.6.0.1.0	3118.0	22	960	WIND	4
203	203	wind (airflow)	vent	wind (air)	60.0.6.0.1.0	3118.0	22	1113	WRAP	4
#>>>										
204	204	vagina	vagin	vagina	10.0.9.0.7.0	384.0	22	1836	VAGINA	2
205	205	cream of millet	crème de mil	cream of millet	22.0.1.0.1.0	1446.0	22		???	
206	206	heavy	lourd	heavy	165.0.1.0.1.0	7779.0	22	1210	HEAVY	2
207	207	put on one's shoes	se chausser, mettre ses chaussures	put on	16.0.15.0.2.0	1129.0	22		???	
208	208	rumen, paunch (first stomach, non-elastic, of cud-chewing animal, into which fodder is pre-digested)	panse (premier estomac, non élastique, d'animal ruminant dans lequel la nourriture est pré-digérée)	rumen, paunch	13.0.14.0.1.0	814.0	22		???	
209	209	fingernail	ongle (de la main)	nail	10.0.13.0.10.0	431.0	22	1258	FINGERNAIL	2
#<<<										
210	210	spit, emit a spit	cracher, faire un crachat	spit	11.0.11.0.1.0	612.0	22	1440	SPIT	4
210	210	spit, emit a spit	cracher, faire un crachat	spit	11.0.11.0.1.0	612.0	22	1503	SALIVA	4
#>>>										
211	211	supper	dîner	supper	26.0.2.0.6.0	1615.0	22	1833	DINNER (SUPPER)	2
#<<<										
212	212	excrement, shit (noun)	excréments, caca	excrement, shit	11.0.20.0.2.0	666.0	22	675	FAECES (EXCREMENT)	4
212	212	excrement, shit (noun)	excréments, caca	excrement, shit	11.0.20.0.2.0	666.0	22	676	FAECES (EXCREMENT)	4
212	212	excrement, shit (noun)	excréments, caca	excrement, shit	11.0.20.0.2.0	666.0	22	676	SHIT (DEFECATE)	4
212	212	excrement, shit (noun)	excréments, caca	excrement, shit	11.0.20.0.2.0	666.0	22	47	EXCRETA	4
#>>>										
213	213	swallow	avaler	swallow	25.0.12.0.1.0	1597.0	22	897	SWALLOW	2
214	214	pick one's teeth (with chewstick or twig)	se curer les dents (avec un cure-dents en bois ou avec une tige)	pick teeth	19.0.5.0.2.0	1328.0	22	1531	BRANCH	4
215	215	waterskin (entire goatskin, for carrying water), all types	outre (peau entière de chèvre, pour porter l'eau), toutes sortes	waterskin	40.0.1.0.1.0	2425.0	22		???	
216	216	domestic animal (esp. livestock)	animal domestique (surtout bétail)	animal	1.0.1.0.1.0	1.0	22		???	
217	217	woman's head shawl	foulard de tête de femme	shawl	16.0.18.0.1.0	1197.0	22		???	
218	218	hot coal, ember	braise	ember, coal	35.0.9.0.2.0	2047.0	22		???	
219	219	sieve	tamis	sieve	28.0.5.0.1.0	1787.0	22	86	SIEVE	2
220	220	fresh milk	lait frais	milk (fresh)	23.0.1.0.2.0	1497.0	22		???	
221	221	earthenware water jar (all types)	canari, jarre à eau en terre cuite (toutes sortes)	jar, waterjar	39.0.1.0.1.0	2390.0	22		???	
#<<<										
222	222	comb, crest (on head of rooster)	crête (de coq)	comb, crest	13.0.6.0.1.0	775.0	22	1475	COMB	4
222	222	comb, crest (on head of rooster)	crête (de coq)	comb, crest	13.0.6.0.1.0	775.0	22	2070	COMB (VERB)	4
222	222	comb, crest (on head of rooster)	crête (de coq)	comb, crest	13.0.6.0.1.0	775.0	22	188	COMB OF BIRD	4
#>>>										
223	223	red (including brown and orange)	rouge (y compris brun et orange)	red	160.0.6.0.1.0	7602.0	22	156	RED	4
224	224	inner bran of grain	son intérieur des céréales	bran	15.0.11.0.1.0	960.0	22		???	
#<<<										
225	225	handle, shaft (of knife, hoe, etc.)	manche (de couteau, de daba, etc.)	handle	14.0.4.0.1.0	849.0	22	284	HOE	4
225	225	handle, shaft (of knife, hoe, etc.)	manche (de couteau, de daba, etc.)	handle	14.0.4.0.1.0	849.0	22	1254	HANDLE	4
#>>>										
226	226	cloud	nuage	cloud	60.0.9.0.1.0	3134.0	22	1489	CLOUD	2
#<<<										
227	227	eat (snack, e.g. peanuts, dates, biscuits)	manger (friandises, par ex. arachides, dattes, biscuits)	eat	25.0.1.0.10.0	1548.0	22	1336	EAT	4
227	227	eat (snack, e.g. peanuts, dates, biscuits)	manger (friandises, par ex. arachides, dattes, biscuits)	eat	25.0.1.0.10.0	1548.0	22	2787	CONSUME (DRINK OR EAT)	4
#>>>										
228	228	handful (of food)	tartine (poignée de nourriture)	handful	25.0.5.0.1.0	1566.0	22		???	
229	229	finger	doigt	finger	10.0.13.0.1.0	422.0	22	1303	FINGER	2
230	230	I am full (satisfied after eating)	je suis rassasié (de nourriture)	sated, full	25.0.7.0.1.0	1574.0	22		???	
231	231	breathe (verb only)	respirer (verbe seulement)	breathe	11.0.1.0.11.0	556.0	22	1407	BREATHE	3
#<<<										
232	232	trough (of wood or metal, for drinking or to beat as a drum)	abreuvoir (en bois ou en métal, pour l'eau ou à battre comme tambour)	trough	39.0.5.0.1.0	2418.0	22	621	IRON	4
232	232	trough (of wood or metal, for drinking or to beat as a drum)	abreuvoir (en bois ou en métal, pour l'eau ou à battre comme tambour)	trough	39.0.5.0.1.0	2418.0	22	205	TROUGH	4
232	232	trough (of wood or metal, for drinking or to beat as a drum)	abreuvoir (en bois ou en métal, pour l'eau ou à battre comme tambour)	trough	39.0.5.0.1.0	2418.0	22	2244	METAL	4
#>>>										
233	233	buttock	fesse	buttock	10.0.5.0.1.0	335.0	22	834	BUTTOCKS	2
234	234	come	venir	come	146.0.2.0.1.0	7027.0	22	1446	COME	2
235	235	do the harvest, harvest the crops (with a knife)	effectuer la récolte avec un couteau	harvest	37.0.22.0.1.0	2310.0	22		???	
236	236	pigeon (domestic)	pigeon (domestic)	pigeon	1.0.9.0.1.0	44.0	22	1853	DOVE	4
237	237	big, large	gros, grand	big, large	69.0.1.0.1.0	3456.0	22	1202	BIG	2
238	238	shut (mouth) (verb only)	se fermer (la bouche) (verbe seulement)	shut mouth	11.0.19.0.2.0	663.0	22	1046	SHUT	4
239	239	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	bien écraser (mil, etc.) avec deux pierres à écraser	grind, crush	30.0.1.0.2.0	1810.0	22		???	
240	240	firewood	bois de chauffage	firewood	35.0.2.0.1.0	2019.0	22	10	FIREWOOD	2
241	241	christening, naming ceremony (for newborn, one week after birth)	baptême (rite où on donne un nom au nouveau-né, sept jours après la naissance)	baptism	8.0.2.0.1.0	213.0	22		???	
242	242	slash earth in field with pick-hoe (to plant seeds)	faire des poquets avec la pioche dans un champ (afin de semer)	slash earth	37.0.13.0.1.0	2234.0	22		???	
243	243	fonio (cultivated grain, Digitaria exilis)	fonio (céréale cultivée, Digitaria exilis)	fonio	36.0.2.0.7.0	2074.0	22		???	
244	244	chaff, outer covering of grains and their connection to grain spikes	balle, son extérieur des graines de céréales et ce qui les attache à l'épi	chaff	15.0.11.0.2.0	961.0	22	2363	CHAFF (HUSK)	4
245	245	shea-butter (for cooking)	beurre de karité	shea-butter	34.0.3.0.1.0	1996.0	22		???	
246	246	calf (of leg)	mollet	calf (leg)	10.0.12.0.3.0	413.0	22	498	CALF OF LEG	2
247	247	tinder (kapok or other soft vegetable material for flint lighter)	amadou (kapok ou autre matière végétale molle et sèche pour le briquet à silex)	tinder, kapok	35.0.4.0.1.0	2029.0	22		???	
248	248	peanut or groundnut	arachide ou pois (arachide) de terre	peanut, groundnut	36.0.5.0.7.0	2132.0	22	2364	PEANUT	4
249	249	two	deux	2.0	109.0.2.0.1.0	5379.0	22	1498	TWO	2
#<<<										
250	250	gin, remove seeds from (cotton, by crushing with a rolling pin or stone)	égrener, enlever les graines de (coton, en l'écrasant avec une barre de métal ou avec une pierre)	gin (cotton)	17.0.3.0.2.0	1258.0	22	857	STONE	4
250	250	gin, remove seeds from (cotton, by crushing with a rolling pin or stone)	égrener, enlever les graines de (coton, en l'écrasant avec une barre de métal ou avec une pierre)	gin (cotton)	17.0.3.0.2.0	1258.0	22	2125	STONE OR ROCK	4
250	250	gin, remove seeds from (cotton, by crushing with a rolling pin or stone)	égrener, enlever les graines de (coton, en l'écrasant avec une barre de métal ou avec une pierre)	gin (cotton)	17.0.3.0.2.0	1258.0	22	1762	STONE (OF FRUIT)	4
250	250	gin, remove seeds from (cotton, by crushing with a rolling pin or stone)	égrener, enlever les graines de (coton, en l'écrasant avec une barre de métal ou avec une pierre)	gin (cotton)	17.0.3.0.2.0	1258.0	22	668	ROCK	4
#>>>										
251	251	blow on (e.g. fire)	souffler sur (feu etc.)	blow	35.0.12.0.1.0	2052.0	22		???	
252	252	gizzard	gésier	gizzard	13.0.14.0.7.0	820.0	22		???	
253	253	(female) give birth to (baby)	(femelle) accoucher (bébé)	bear, give birth to	8.0.1.0.1.0	204.0	22		???	
254	254	(sb) braid the hair of, do the hair of (a woman)	(qn) tresser les cheveux de, coiffer (une femme)	braid	19.0.1.0.5.0	1321.0	22		???	
255	255	sweat (noun), perspiration	sueur	sweat	11.0.22.0.1.0	676.0	22	125	SWEAT (SUBSTANCE)	3
256	256	armpit, underarm (where infant is grabbed)	aisselle (où on prend un enfant)	armpit	10.0.11.0.11.0	409.0	22	1886	ARMPIT	4
257	257	good	bon	good	169.0.1.0.1.0	7935.0	22	1035	GOOD	2
258	258	dip briefly (e.g. piece of millet cake in sauce, clothing in water)	tremper rapidement (tartine de tô dans la sauce, vêtement dans l'eau, etc.)	dip	25.0.6.0.1.0	1572.0	22		???	
259	259	spit (verb only)	cracher	spit	11.0.11.0.2.0	613.0	22	1440	SPIT	3
260	260	green baobab-leaf sauce (the common sauce for millet cakes)	sauce verte aux feuilles de baobab (la sauce ordinaire pour le tô)	sauce	26.0.15.0.1.0	1693.0	22		???	
#<<<										
261	261	cold (e.g. water)	froid, frais (eau, etc.)	cold	173.0.1.0.1.0	8100.0	22	1287	COLD	4
261	261	cold (e.g. water)	froid, frais (eau, etc.)	cold	173.0.1.0.1.0	8100.0	22	2483	COLD (OF WEATHER)	4
261	261	cold (e.g. water)	froid, frais (eau, etc.)	cold	173.0.1.0.1.0	8100.0	22	52	SHIVER	4
261	261	cold (e.g. water)	froid, frais (eau, etc.)	cold	173.0.1.0.1.0	8100.0	22	102	COMMON COLD (DISEASE)	4
261	261	cold (e.g. water)	froid, frais (eau, etc.)	cold	173.0.1.0.1.0	8100.0	22	2932	COLD (CHILL)	4
#>>>										
262	262	he is there	il est là	be (somewhere)	64.0.6.0.3.0	3286.0	22		???	
263	263	hunt (noun)	chasse (fait de faire la)	hunt	27.0.1.0.3.0	1719.0	22	1435	HUNT	4
264	264	stone, rock	pierre, rocher	stone, rock	48.0.1.0.1.0	2608.0	22	2125	STONE OR ROCK	2
265	265	boy	garçon	boy	6.0.4.0.2.0	155.0	22	1366	BOY	2
266	266	defecate, have a shit	déféquer, faire caca	defecate, shit	11.0.20.0.1.0	665.0	22	676	SHIT (DEFECATE)	4
267	267	thousand	mille	thousand	109.0.6.0.1.0	5405.0	22	1843	THOUSAND	2
268	268	take (handful of food) in hand	prendre (tartine de nourriture) dans la main	handful	25.0.5.0.3.0	1568.0	22		???	
269	269	cheek	joue	cheek	10.0.20.0.9.0	496.0	22	1730	CHEEK	2
#<<<										
270	270	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	drip	47.0.1.0.1.0	2545.0	22	2253	DRIP (EMIT LIQUID)	4
270	270	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	drip	47.0.1.0.1.0	2545.0	22	808	DRIP (FALL IN GLOBULES)	4
#>>>										
#<<<										
271	271	cow, bull (any bovine)	bovin (vache ou taureau)	cow, bull	1.0.4.0.1.0	6.0	22	1007	COW	4
271	271	cow, bull (any bovine)	bovin (vache ou taureau)	cow, bull	1.0.4.0.1.0	6.0	22	1008	BULL	4
271	271	cow, bull (any bovine)	bovin (vache ou taureau)	cow, bull	1.0.4.0.1.0	6.0	22	2168	COW (CLASSIFIER)	4
#>>>										
272	272	five	cinq	5.0	109.0.2.0.4.0	5382.0	22	493	FIVE	2
273	273	rinse out (one's mouth) (verb only)	se rincer (la bouche) (verbe seulement)	rinse mouth	11.0.12.0.2.0	633.0	22		???	
274	274	reddish fuzz (flowers) on millet grain spike (just before the first grains appear)	duvet rouge (fleurs) qui couvrent l'épi (juste avant la parution des grains)	fuzz	15.0.12.0.1.0	966.0	22		???	
275	275	sift (sth)	tamiser (qch)	sift	28.0.4.0.1.0	1779.0	22		???	
276	276	omasum, psalterium, manyplies (small third stomach of cud-chewing animal, divided into sections by folds)	feuillet, omasum (petit troisième estomac d'animal ruminant, divisé par des plis qui rendent difficile le nettoyage)	omasum, psalterium, manyplies	13.0.14.0.3.0	816.0	22		???	
277	277	sew (with needle)	coudre (à l'aiguille)	sew	16.0.24.0.1.0	1232.0	22	1457	SEW	4
#<<<										
278	278	exist, there is/are	exister, il y a	exist, be (somewhere)	64.0.6.0.5.0	3288.0	22	1579	BE	4
278	278	exist, there is/are	exister, il y a	exist, be (somewhere)	64.0.6.0.5.0	3288.0	22	2152	THERE IS OR THERE ARE	4
#>>>										
279	279	macari (black spice made with seeds of roselle)	macari (épice noire à base de graines de dah)	macari	33.0.3.0.1.0	1954.0	22		???	
280	280	seedstock, seeds for sowing	semailles (qu'on sème)	seedstock	37.0.12.0.1.0	2229.0	22		???	
281	281	coughing (noun)	toux	cough	11.0.1.0.3.0	548.0	22		???	
282	282	tea	thé	tea	22.0.8.0.1.0	1494.0	22	1373	TEA	2
283	283	curdled milk (beverage)	lait caillé (boisson)	milk (curdled)	23.0.1.0.3.0	1498.0	22		???	
284	284	vomir, emit vomit	vomir, avoir un vomissement	vomit	11.0.14.0.1.0	641.0	22		???	
285	285	have the hiccups	avoir le hoquet	hiccup	11.0.1.0.7.0	552.0	22		???	
286	286	attach blade (of ax or hoe) to the wooden handle by inserting the pin at the back of the blade into a hole in the end of the handle	emmancher (lame de daba ou de hache) en insérant la pointe de l'arrière de la lame dans un trou vers le bout du manche	insert handle	14.0.4.0.5.0	853.0	22		???	
287	287	girl	fille	girl	6.0.4.0.3.0	156.0	22	1646	GIRL	2
#<<<										
288	288	give	donner	give	99.0.1.0.1.0	5013.0	22	1447	GIVE	2
288	288	give	donner	give	99.0.1.0.1.0	5013.0	22	196	DONATE	2
