# Wordlist

# DATA
ID	CONCEPT	CONCEPT_FRENCH	DOCULECT	DOCULECT_NAME_IN_SOURCE	VALUE	FORM	SEGMENTS	CONCEPT_ABBREVIATED	CONCEPT_FRENCH_ABBREVIATED	SEMANTIC_FIELD	SEMANTIC_FIELD_FRENCH	SEMANTIC_REFERENCE	SEMANTIC_FIELD_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID	ALIGNMENT
48720	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Donno_So	Donno So	mɔ̀l-ɛ́:	mɔ̀l-ɛ́:	m ɔ ¹ l + ɛː ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 5 9 7 8	AXTN_XT	MU6L_E6	7	7.M.C 7.U.V 7.6.T 7.L.c 7._._ 7.E.V 7.6.T	1.6 3.0 1.0 0.5 0.0 3.0 1.0	mɔ¹l+ɛː⁵	0	23	m ɔ ¹ - l - + - ɛː ⁵
48721	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Jamsay_Douentza_area)	Jamsay (Douentza area, JH)	mɔ̀rⁿɔ́	mɔ̀rⁿɔ́	m ɔ ¹ r̃ ∼ ɔ ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 5 4 7 8	AXTMBYT	MU6R9U6	9	9.M.C 9.U.V 9.6.T 9.R.c 9.9.C 9.U.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	mɔ¹r̃∼ɔ⁵	0	20	m ɔ ¹ r̃ ∼ ɔ ⁵ -
48722	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Perge_Tegu	Perge Tegu (Pergué, JH)	mɔ̀:-lì-yɛ́	mɔ̀:-lì-yɛ́	m ɔː ¹ + l i ¹ + j ɛ ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 9 5 7 8 9 6 7 8	AXT_AXT_AXT	MU6_LI6_JE6	15	15.M.C 15.U.V 15.6.T 15._._ 15.L.C 15.I.V 15.6.T 15._._ 15.J.C 15.E.V 15.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	mɔː¹+li¹+jɛ⁵	0	30	m ɔː ¹ + - l i ¹ + j ɛ ⁵
48723	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Gourou	Gourou (Kiri, JH)	mɔ̀rⁿɔ́	mɔ̀rⁿɔ́	m ɔ ¹ r̃ ∼ ɔ ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 5 4 7 8	AXTMBYT	MU6R9U6	8	8.M.C 8.U.V 8.6.T 8.R.c 8.9.C 8.U.V 8.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	mɔ¹r̃∼ɔ⁵	0	20	m ɔ ¹ r̃ ∼ ɔ ⁵ -
48724	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Jamsay_Mondoro	Jamsay (Mondoro, JH)	mɔ̀rⁿɔ́	mɔ̀rⁿɔ́	m ɔ ¹ r̃ ∼ ɔ ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 5 4 7 8	AXTMBYT	MU6R9U6	10	10.M.C 10.U.V 10.6.T 10.R.c 10.9.C 10.U.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	mɔ¹r̃∼ɔ⁵	0	20	m ɔ ¹ r̃ ∼ ɔ ⁵ -
48725	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Togo_Kan_Koporo_pen	Togo-Kan (Koporo-pen, JH with BT)	mɔ̀rⁿ-î:	mɔ̀rⁿ-î:	m ɔ ¹ r̃ ∼ + iː ⁵¹	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 5 4 9 7 8	AXTLN_XT	MU6R9_I3	18	18.M.C 18.U.V 18.6.T 18.R.c 18.9.c 18._._ 18.I.V 18.3.T	1.6 3.0 1.0 1.1 0.5 0.0 3.0 1.0	mɔ¹r̃∼+iː⁵¹	0	23	m ɔ ¹ r̃ ∼ - + - iː ⁵¹
48726	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Yorno_So	Yorno So (Yendouma, JH)	mɔ̀rⁿ-ɛ́:-	mɔ̀rⁿ-ɛ́:-	m ɔ ¹ r̃ ∼ + ɛː ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 5 4 9 7 8	AXTLN_XT	MU6R9_E6	24	24.M.C 24.U.V 24.6.T 24.R.c 24.9.c 24._._ 24.E.V 24.6.T	1.6 3.0 1.0 1.1 0.5 0.0 3.0 1.0	mɔ¹r̃∼+ɛː⁵	0	23	m ɔ ¹ r̃ ∼ - + - ɛː ⁵
48728	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Tommo_So_Tongo_Tongo	Tommo-So (Tongo Tongo, LM)	mɔ̀ɔ̀mbí-yɛ́	mɔ̀ɔ̀mbí-yɛ́	m ɔː ¹ m b i ⁵ + j ɛ ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 4 1 7 8 9 6 7 8	AXTMBYT_AXT	MU6MPI6_JE6	19	19.M.C 19.U.V 19.6.T 19.M.c 19.P.C 19.I.V 19.6.T 19._._ 19.J.C 19.E.V 19.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	mɔː¹mbi⁵+jɛ⁵	0	30	m ɔː ¹ - m b i ⁵ + j ɛ ⁵
48729	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Dogul_Dom_Kundialang	Dogul Dom (Kundialang, JH)	mɔ̀mb-yɛ́	mɔ̀mb-yɛ́	m ɔ ¹ m b + j ɛ ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 4 1 9 6 7 8	AXTLN_AXT	MU6MP_JE6	6	6.M.C 6.U.V 6.6.T 6.M.c 6.P.c 6._._ 6.J.C 6.E.V 6.6.T	1.6 3.0 1.0 1.1 0.5 0.0 1.6 3.0 1.0	mɔ¹mb+jɛ⁵	0	23	m ɔ ¹ - m b + j ɛ ⁵
48730	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Tebul_Ure	Tebul Ure (JH)	mɔ̀:nd-í: (mɔ̀:nd-í:-bà)	mɔ̀:nd-í:	m ɔː ¹ n d + iː ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 4 1 9 7 8	AXTLN_XT	MU6NT_I6	16	16.M.C 16.U.V 16.6.T 16.N.c 16.T.c 16._._ 16.I.V 16.6.T	1.6 3.0 1.0 1.1 0.5 0.0 3.0 1.0	mɔː¹nd+iː⁵	0	23	m ɔː ¹ - n d + - iː ⁵
48731	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Yanda_Dom	Yanda Dom (Yanda, JH)	mú:mbí-yɛ́	mú:mbí-yɛ́	m uː ⁵ m b i ⁵ + j ɛ ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 4 1 7 8 9 6 7 8	AXTMBYT_AXT	MY6MPI6_JE6	23	23.M.C 23.Y.V 23.6.T 23.M.c 23.P.C 23.I.V 23.6.T 23._._ 23.J.C 23.E.V 23.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	muː⁵mbi⁵+jɛ⁵	0	30	m uː ⁵ - m b i ⁵ + j ɛ ⁵
48732	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Najamba_Kubewel_Adia	Najamba (Kubewel-Adia, JH)	mùlɛ́, mɔ̀mbí-yɛ́	mùlɛ́	m u ¹ l ɛ ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 5 7 8	AXTBYT	MY6LE6	12	12.M.C 12.Y.V 12.6.T 12.L.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	mu¹lɛ⁵	0	20	m u ¹ l - ɛ ⁵ -
48733	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Tiranige_Boui	Tiranige (Boui, JH)	máŋgó	máŋgó	m a ⁵ ŋ ɡ o ⁵	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 4 1 7 8	AXTMBYT	MA6NKU6	17	17.M.C 17.A.V 17.6.T 17.N.c 17.K.C 17.U.V 17.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ma⁵ŋɡo⁵	0	28	m a ⁵ ŋ ɡ - o ⁵
48734	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Mombo_Songho	Mombo (Songho, KP)	máŋgyê:	máŋgyê:	m a ⁵ ŋ ɡ j eː ⁵¹	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	4 7 8 4 1 6 7 8	AXTMBCYT	MA6NKJE3	11	11.M.C 11.A.V 11.6.T 11.N.c 11.K.C 11.J.C 11.E.V 11.3.T	1.6 3.0 1.0 1.1 1.3 1.2 3.0 1.0	ma⁵ŋɡjeː⁵¹	0	28	m a ⁵ ŋ ɡ j eː ⁵¹
48735	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Bunoge_Boudou	Bunoge (Boudou)	ségálè	ségálè	s e ⁵ ɡ a ⁵ l e ¹	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	3 7 8 1 7 8 5 7 8	AXTBYTBYT	SE6KA6LE6	4	4.S.C 4.E.V 4.6.T 4.K.C 4.A.V 4.6.T 4.L.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	se⁵ɡa⁵le¹	0	22	s e ⁵ ɡ a ⁵ - - l e ¹
48736	(individuals) come together, assemble, gather	(individus) se rassembler, se réunir	Penange_Pinia	Penange (Pinia)	ségál-gè	ségál-gè	s e ⁵ ɡ a ⁵ l + ɡ e ¹	assemble, gather	rassembler	together/separate.assemble	ensemble/à part.rassembler	4010.0	80.0.3.0.1.0	1831	MEET	3 7 8 1 7 8 5 9 1 7 8	AXTBYTN_AXT	SE6KA6L_KE6	14	14.S.C 14.E.V 14.6.T 14.K.C 14.A.V 14.6.T 14.L.c 14._._ 14.K.C 14.E.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0	se⁵ɡa⁵l+ɡe¹	0	22	s e ⁵ ɡ a ⁵ l + ɡ e ¹
#
31119	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Toro_Tegu	Toro Tegu (Toupere, JH)	lékúrú	lékúrú	l e ⁵ k u ⁵ r u ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	5 7 8 1 7 8 5 7 8	AXTBYTBYT	LE6KY6RY6	22	22.L.C 22.E.V 22.6.T 22.K.C 22.Y.V 22.6.T 22.R.C 22.Y.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	le⁵ku⁵ru⁵	0	48	l e ⁵ k u ⁵ r u ⁵
31120	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Ben_Tey	Ben Tey (Beni, JH)	tégé	tégé	t e ⁵ ɡ e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KE6	3	3.T.C 3.E.V 3.6.T 3.K.C 3.E.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁵ɡe⁵	0	31	t e ⁵ ɡ e ⁵
31121	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Bankan_Tey	Bankan-Tey (Walo, JH)	téké	téké	t e ⁵ k e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KE6	2	2.T.C 2.E.V 2.6.T 2.K.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁵ke⁵	0	31	t e ⁵ k e ⁵
31122	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Nanga	Nanga (Anda, JH)	tégé	tégé	t e ⁵ ɡ e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KE6	13	13.T.C 13.E.V 13.6.T 13.K.C 13.E.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁵ɡe⁵	0	31	t e ⁵ ɡ e ⁵
31123	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Donno_So	Donno So	télè	télè	t e ⁵ l e ¹	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 5 7 8	AXTBYT	TE6LE6	7	7.T.C 7.E.V 7.6.T 7.L.C 7.E.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁵le¹	0	31	t e ⁵ l e ¹
31124	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Jamsay_Douentza_area)	Jamsay (Douentza area, JH)	lém-lém bàɣá	lém-lém_bàɣá	l e ⁵ m + l e ⁵ m _ b a ¹ ɣ a ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	5 7 8 4 9 5 7 8 4 9 1 7 8 3 7 8	AXTN_AXTN_AXTBYT	LE6M_LE6M_PA6GA6	9	9.L.C 9.E.V 9.6.T 9.M.c 9._._ 9.L.C 9.E.V 9.6.T 9.M.c 9._._ 9.P.C 9.A.V 9.6.T 9.G.C 9.A.V 9.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0	le⁵m+le⁵m_ba¹ɣa⁵	0	38	l e ⁵ m + l e ⁵ m _ b a ¹ ɣ a ⁵
31125	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Perge_Tegu	Perge Tegu (Pergué, JH)	tégé	tégé	t e ⁵ ɡ e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KE6	15	15.T.C 15.E.V 15.6.T 15.K.C 15.E.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁵ɡe⁵	0	31	t e ⁵ ɡ e ⁵
31126	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Gourou	Gourou (Kiri, JH)	sómó	sómó	s o ⁵ m o ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	3 7 8 4 7 8	AXTBYT	SU6MU6	8	8.S.C 8.U.V 8.6.T 8.M.C 8.U.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	so⁵mo⁵	0	37	s o ⁵ m o ⁵
31127	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Togo_Kan_Koporo_pen	Togo-Kan (Koporo-pen, JH with BT)	léwé, sóró	léwé	l e ⁵ w e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	5 7 8 6 7 8	AXTBYT	LE6WE6	18	18.L.C 18.E.V 18.6.T 18.W.C 18.E.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	le⁵we⁵	0	46	l e ⁵ w e ⁵
31128	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Yorno_So	Yorno So (Yendouma, JH)	tégé-	tégé-	t e ⁵ ɡ e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KE6	24	24.T.C 24.E.V 24.6.T 24.K.C 24.E.V 24.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁵ɡe⁵	0	31	t e ⁵ ɡ e ⁵
31131	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Tommo_So_Tongo_Tongo	Tommo-So (Tongo Tongo, LM)	tégé	tégé	t e ⁵ ɡ e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KE6	19	19.T.C 19.E.V 19.6.T 19.K.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁵ɡe⁵	0	31	t e ⁵ ɡ e ⁵
31132	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Dogul_Dom_Kundialang	Dogul Dom (Kundialang, JH)	ténè	ténè	t e ⁵ n e ¹	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 4 7 8	AXTBYT	TE6NE6	6	6.T.C 6.E.V 6.6.T 6.N.C 6.E.V 6.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁵ne¹	0	31	t e ⁵ n e ¹
31133	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Dogul_Dom_Bendiely_Kundialang	Dogul Dom (Bendiely & Kundialang, BC)	tèné	tèné	t e ¹ n e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 4 7 8	AXTBYT	TE6NE6	5	5.T.C 5.E.V 5.6.T 5.N.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te¹ne⁵	0	31	t e ¹ n e ⁵
31134	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Tebul_Ure	Tebul Ure (JH)	tégé (tégé-tì-)	tégé	t e ⁵ ɡ e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KE6	16	16.T.C 16.E.V 16.6.T 16.K.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁵ɡe⁵	0	31	t e ⁵ ɡ e ⁵
31135	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Yanda_Dom	Yanda Dom (Yanda, JH)	tégé, sómbó	tégé	t e ⁵ ɡ e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KE6	23	23.T.C 23.E.V 23.6.T 23.K.C 23.E.V 23.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁵ɡe⁵	0	31	t e ⁵ ɡ e ⁵
31136	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Najamba_Kubewel_Adia	Najamba (Kubewel-Adia, JH)	tégí	tégí	t e ⁵ ɡ i ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KI6	12	12.T.C 12.E.V 12.6.T 12.K.C 12.I.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁵ɡi⁵	0	31	t e ⁵ ɡ i ⁵
31137	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Tiranige_Boui	Tiranige (Boui, JH)	dégó, dègú-dègù kán(ú)	dégó	d e ⁵ ɡ o ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KU6	17	17.T.C 17.E.V 17.6.T 17.K.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	de⁵ɡo⁵	0	31	d e ⁵ ɡ o ⁵
31138	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Mombo_Songho	Mombo (Songho, KP)	sólé	sólé	s o ⁵ l e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	3 7 8 5 7 8	AXTBYT	SU6LE6	11	11.S.C 11.U.V 11.6.T 11.L.C 11.E.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	so⁵le⁵	0	31	s o ⁵ l e ⁵
31139	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Bunoge_Boudou	Bunoge (Boudou)	tɛ́gɛ̀	tɛ́gɛ̀	t ɛ ⁵ ɡ ɛ ¹	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KE6	4	4.T.C 4.E.V 4.6.T 4.K.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	tɛ⁵ɡɛ¹	0	31	t ɛ ⁵ ɡ ɛ ¹
31140	(liquid) drip (one drop at a time)	(liquide) goutter (goutte par goutte)	Penange_Pinia	Penange (Pinia)	dégé	dégé	d e ⁵ ɡ e ⁵	drip	goutter	liquid.drop	liquide.goutte	2545.0	47.0.1.0.1.0	808	DRIP (FALL IN GLOBULES)	1 7 8 1 7 8	AXTBYT	TE6KE6	14	14.T.C 14.E.V 14.6.T 14.K.C 14.E.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	de⁵ɡe⁵	0	31	d e ⁵ ɡ e ⁵
#
53795	(man) marry (woman)	(homme) épouser (femme)	Toro_Tegu	Toro Tegu (Toupere, JH)	dàgú	dàgú	d a ¹ ɡ u ⁵	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	1 7 8 1 7 8	AXTBYT	TA6KY6	22	22.T.C 22.A.V 22.6.T 22.K.C 22.Y.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	da¹ɡu⁵	0	66	d a ¹ ɡ u ⁵
53796	(man) marry (woman)	(homme) épouser (femme)	Ben_Tey	Ben Tey (Beni, JH)	jɛ̌	jɛ̌	j ɛ ¹⁵	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	6 7 8	AXT	JE2	3	3.J.C 3.E.V 3.2.T	1.6 3.0 1.0	jɛ¹⁵	0	50	j ɛ ¹⁵
53797	(man) marry (woman)	(homme) épouser (femme)	Bankan_Tey	Bankan-Tey (Walo, JH)	séré, zɛ́	séré	s e ⁵ r e ⁵	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	3 7 8 5 7 8	AXTBYT	SE6RE6	2	2.S.C 2.E.V 2.6.T 2.R.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	se⁵re⁵	0	49	s e ⁵ r e ⁵
53798	(man) marry (woman)	(homme) épouser (femme)	Nanga	Nanga (Anda, JH)	jɛ̌:	jɛ̌:	j ɛː ¹⁵	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	6 7 8	AXT	JE2	13	13.J.C 13.E.V 13.2.T	1.6 3.0 1.0	jɛː¹⁵	0	50	j ɛː ¹⁵
53799	(man) marry (woman)	(homme) épouser (femme)	Donno_So	Donno So	jǎ:	jǎ:	j aː ¹⁵	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	6 7 8	AXT	JA2	7	7.J.C 7.A.V 7.2.T	1.6 3.0 1.0	jaː¹⁵	0	50	j aː ¹⁵
53800	(man) marry (woman)	(homme) épouser (femme)	Jamsay_Douentza_area)	Jamsay (Douentza area, JH)	jɛ̌:, táná-ŋá	jɛ̌:	j ɛː ¹⁵	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	6 7 8	AXT	JE2	9	9.J.C 9.E.V 9.2.T	1.6 3.0 1.0	jɛː¹⁵	0	50	j ɛː ¹⁵
53801	(man) marry (woman)	(homme) épouser (femme)	Perge_Tegu	Perge Tegu (Pergué, JH)	jɛ́:	jɛ́:	j ɛː ⁵	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	6 7 8	AXT	JE6	15	15.J.C 15.E.V 15.6.T	1.6 3.0 1.0	jɛː⁵	0	50	j ɛː ⁵
53802	(man) marry (woman)	(homme) épouser (femme)	Gourou	Gourou (Kiri, JH)	zɛ́:	zɛ́:	z ɛː ⁵	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	3 7 8	AXT	SE6	8	8.S.C 8.E.V 8.6.T	1.6 3.0 1.0	zɛː⁵	0	49	z ɛː ⁵ - - -
53803	(man) marry (woman)	(homme) épouser (femme)	Jamsay_Mondoro	Jamsay (Mondoro, JH)	jɛ̌:	jɛ̌:	j ɛː ¹⁵	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	6 7 8	AXT	JE2	10	10.J.C 10.E.V 10.2.T	1.6 3.0 1.0	jɛː¹⁵	0	50	j ɛː ¹⁵
53804	(man) marry (woman)	(homme) épouser (femme)	Togo_Kan_Koporo_pen	Togo-Kan (Koporo-pen, JH with BT)	ɲàŋá, jɛ̌:	ɲàŋá	ɲ a ¹ ŋ a ⁵	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	4 7 8 4 7 8	AXTBYT	NA6NA6	18	18.N.C 18.A.V 18.6.T 18.N.C 18.A.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɲa¹ŋa⁵	0	64	ɲ a ¹ ŋ a ⁵
53805	(man) marry (woman)	(homme) épouser (femme)	Yorno_So	Yorno So (Yendouma, JH)	jɛ̌:-	jɛ̌:-	j ɛː ¹⁵	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	6 7 8	AXT	JE2	24	24.J.C 24.E.V 24.2.T	1.6 3.0 1.0	jɛː¹⁵	0	50	j ɛː ¹⁵
53806	(man) marry (woman)	(homme) épouser (femme)	Tommo_So_Tongo_Tongo	Tommo-So (Tongo Tongo, LM)	yàà-ná jɛ̀, ɛ́ɛ́ⁿ	yàà-ná_jɛ̀	j aː ¹ + n a ⁵ _ j ɛ ¹	marry	épouser	marriage.wed	mariage.épouser	4443.0	91.0.1.0.1.0	203	MARRY	6 7 8 9 4 7 8 9 6 7 8	AXT_AXT_AXT	JA6_NA6_JE6	19	19.J.C 19.A.V 19.6.T 19._._ 19.N.C 19.A.V 19.6.T 19._._ 19.J.C 19.E.V 19.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	jaː¹+na⁵_jɛ¹	0	65	j aː ¹ + n a ⁵ _ j ɛ ¹
